Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
iris,1,11,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0899999999999998E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,12,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.15E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,13,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.46E-4,5.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,14,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.57E-4,6.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,15,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,2.37E-4,6.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,16,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.2600000000000002E-4,5.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,17,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.22222222222222224,0.43665093245965136,50.00000000000001,92.62765060609459,4.754887502163469,3.8159169355610283,0.9389705666024408,1.5849625007211563,1.271972311853676,0.31299018886748026,2.5849625007211565,0.8616541669070522,163.09297535714578,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5555555555555555,0.8333333333333334,0.001,0.0,1.9800000000000002E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,18,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.15E-4,3.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,19,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.24812485441416257,0.45312596564047775,55.82809224318658,96.1225329108253,4.754887502163469,1074.1753794315346,-1069.420491929371,1.5849625007211563,358.0584598105115,-356.4734973097904,2.409583069186736,0.8031943563955787,152.02776520519436,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5555555555555555,0.75,0.0,0.0,2.14E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,20,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.16E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,21,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.1799999999999999E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,22,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.2222222222222222,0.4714045207910317,50.0,100.0,4.754887502163469,1074.0,-1069.2451124978365,1.5849625007211563,358.0,-356.41503749927887,2.5849625007211565,0.8616541669070522,163.09297535714578,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5555555555555555,0.75,0.001,0.0,2.56E-4,6.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,23,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.42E-4,6.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,24,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.64E-4,5.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,25,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.22222222222222224,0.43665093245965136,50.00000000000001,92.62765060609459,4.754887502163469,3.8159169355610283,0.9389705666024408,1.5849625007211563,1.271972311853676,0.31299018886748026,2.5849625007211565,0.8616541669070522,163.09297535714578,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5555555555555555,0.8333333333333334,0.0,0.0,2.21E-4,5.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,26,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.46E-4,6.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,27,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.43E-4,6.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,28,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.49E-4,6.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,29,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.22222222222222224,0.43665093245965136,50.00000000000001,92.62765060609459,4.754887502163469,3.8159169355610283,0.9389705666024408,1.5849625007211563,1.271972311853676,0.31299018886748026,2.5849625007211565,0.8616541669070522,163.09297535714578,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5555555555555555,0.8333333333333334,0.0,0.0,1.9800000000000002E-4,5.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,30,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.12E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,31,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.07E-4,3.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,32,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,2.14E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,33,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.95E-4,4.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,34,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,147.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02590263219194037,0.04568926827710135,5.8280922431865845,9.69215742785693,4.754887502163469,0.17537943153442048,4.579508070629049,1.5849625007211563,0.058459810511473496,1.526502690209683,4.579508070629048,1.5265026902096828,288.9347898480486,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0999999999999998E-4,3.0E-6,3814.0,9313.0,1681.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,1,35,weka.classifiers.trees.J48,'-C 0.5 -M 5',-217733168393644444,2.01411141715E7,148.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007407407407407414,0.012830005981991693,1.6611661166116622,2.7126285898433657,3.189097099100708,0.03242147769237751,3.1566756214083305,1.594548549550354,0.016210738846188753,1.5783378107041652,3.1566756214083305,1.5783378107041652,199.17199096249624,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.28E-4,3.0E-6,3814.0,9366.0,1628.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
